comment_id,create_time,ip_location,aweme_id,content,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,sub_comment_count,like_count,last_modify_ts,parent_comment_id,pictures
7531941729193591586,1753666846,浙江,7531772142461193498,最新消息，为了保住旺仔小乔，释永信主动暴露自己[捂脸][捂脸],7060732250377,MS4wLjABAAAAnH2nQcchQawHONxqQRsMTQ4GzwGBwjyxUAzfIyT2QgQ,53083292884,53083292884,,奔C,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_owAAgkIIEBAQzWtefFLEa3BfXJkDMBAsGEC7A4.jpeg?from=2064092626,152,10493,1753686001321,0,
7532023582043964220,1753685904,江苏,7531772142461193498,声音是一点没变,4369889621458745,MS4wLjABAAAABmyer3kCFapOYPLQn5VsGt7AAkuTfSqchW2i6mXIyse_DOBOUrwh8SNnDB9nXdQz,54329811328,54329811328,,木易,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/aweme_default_avatar.png.jpeg?from=2064092626,0,6,1753686001323,0,
7532020872891319099,1753685270,广东,7531772142461193498,谁敢艾特她？,1377054470970791,MS4wLjABAAAAv1XjhG3ScOhci51nriPS84GBbHxtOcSNigsYsk25FqB-s2zH_Ye7HWNGyI6ycvEf,50087041348,50087041348,,独属于我的第二个节日,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_o4tLAmjnAHAA1AmC4fwWQpcfhTk88AMfeAMeHr.jpeg?from=2064092626,21,57,1753686001345,0,
7532006370703704889,1753681894,河南,7531772142461193498,旺仔小乔粉丝目前1933.2 请下一位继续报数,4004864535835107,MS4wLjABAAAA3yKJaEFCz9Qm935zIPljTQZVyPz-bq60tSnksUVlp2eaaIOWh9g2fC4yJ7DnQmsr,72178238141,72178238141,,朱玉恒,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_b862c9699b42766e36db4aab6ef38cd5.jpeg?from=2064092626,31,162,1753686001366,0,
7532023921068245786,1753685980,上海,7531772142461193498,看来是本乔,105805559891,MS4wLjABAAAAkGRBWsYIEjF2KA3JFQNvasMIyigh91ozZc8Ltj9fk2Y,1684797499,,,Cs晨s,https://p3-pc.douyinpic.com/aweme/100x100/f6f60003aae68e8b7a7e.jpeg?from=2064092626,0,0,1753686001389,0,
7531992783688581946,1753678731,江苏,7531772142461193498,旺仔小乔，1930.1w  实时报数下一位[抠鼻][抠鼻][抠鼻],632911390055375,MS4wLjABAAAAe7zJR7NShSrwU8InN5kbCKfehI0L8akoxR2IbGpfhrc,3767022061,gaojin1111111,,你个der,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oIGPjD7xCAutdjLZiIIAWyZyBPEAAQBjjiAA3.jpeg?from=2064092626,23,59,1753686001418,0,
7531935839925289768,1753665476,山东,7531772142461193498,"旺仔小乔:等律师函吧
开庭时 法院:请摘下面具
旺仔小乔:那我不告了",653539363259400,MS4wLjABAAAAF1DebEExdE16npnL9V7mPDUiwtwK5VkYHVU-x4_hh_0,66972560388,66972560388,,扶老奶奶闯红灯,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_c5e09c7dba51d3440e3b2a33d436a9fb.jpeg?from=2064092626,25,2501,1753686001446,0,
7531999097109726009,1753680200,陕西,7531772142461193498,打王者，小乔玩的不好，朋友骂我是旺仔小乔[流泪][笑哭],62167273236,MS4wLjABAAAAnp2a1a3YaDPHxCPZ6XMww24-cibr4j_ZUfc_rnS1HXc,1135069499,,,凌晨信,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_435d5898aeacf8687065056794efd61b.jpeg?from=2064092626,9,318,1753686001473,0,
7531970591198430012,1753673565,浙江,7531772142461193498,说实话，真是的很标准的八零姐长相,95430286602,MS4wLjABAAAADrNbXkQCJnonCyAA3RolmF0Q2e32fY4AwG30Pc0iFU4,593631066,MarkSon37353,,MarkSon,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_f79ca1e2251849589f744fa07d5c396d.jpeg?from=2064092626,8,818,1753686001510,0,
7531997522257429284,1753679834,浙江,7531772142461193498,不喜欢旺仔小乔的排队了[抱抱你],4195351038541447,MS4wLjABAAAAztFOHLUO5DWTHxJw2qR8ikTivKEUrr175Da9PZtyCrH0xpkvlxzA54KPLrBmESGj,22535613800,22535613800,,火火,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oUu2IN6N5nAbfeAmAH8YA9kAGAQgTC91QHbmoD.jpeg?from=2064092626,10,35,1753686001550,0,
7531917795425026852,1753661275,贵州,7531772142461193498,她是我p过底子最不好的人[赞],3085695335269216,MS4wLjABAAAA5qGJvys7tVbjOoEO0_ndPRTWIR8ozDCMacQShA_H2BVHrIZiX83e2HdGNrwhABP7,24706494930,24706494930,,脆骨鱿鱼,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oMQwADRISAF9BZdfBA0fXaQF1D78fAITEQyEA0.jpeg?from=2064092626,9,1527,1753686001598,0,
7531973230232847114,1753674180,河南,7531772142461193498,不关注旺仔小乔的我全部关注,4128003769515412,MS4wLjABAAAARjLtb9QmnLnAu0m5m7_eFBmUcRUe9vrltWw2Wchd4cXDSfwpv1mmDdO0XRWDHP-h,30149292726,30149292726,,用户6063264135965,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/aweme_default_avatar.png.jpeg?from=2064092626,42,116,1753686001642,0,
7531927981322142524,1753663644,新疆,7531772142461193498,小时候唱歌还不错，起码声腔是打开的，越大越夹，夹着声音唱歌听着真难受。,104962230324,MS4wLjABAAAAZqxGVxPxHjsEl1Exi5ZxKMhfNtp059iwYu9MknOetJM,1572839107,,,小薇❤❤,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o8BAGyzOfAhRrwcWAeWaACQAbEhEINAtgymqIh.jpeg?from=2064092626,9,583,1753686001674,0,
7531967592769749779,1753672869,广东,7531772142461193498,小伙子为什么要扎个辫子。,24273362265,MS4wLjABAAAAYaFKk2_rscaut4AAHcDiL1ujjMWxCz6o8i7s6GXSB80,1101911627,,,加乐,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_ooLNZ8RhAVeqAIKETCfyAqAzg5CjAAVLNthArD.jpeg?from=2064092626,6,547,1753686001702,0,
7531931853855474490,1753664545,河南,7531772142461193498,你别说[捂脸]旺仔小乔停留最多的地方还真就是安徽，应该就是安徽合肥人,91644262037,MS4wLjABAAAAKHh32Y7u7cld5C_2tGwu27LXbXsz6-7vTbqLrf-0FE0,627291649,,,空白（｡ò ∀ ó｡）,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o0IyCZ6AhuVfgDCApgkE7UhAeSz1zAABANyIhD.jpeg?from=2064092626,3,77,1753686001727,0,
7532019833576981288,1753685034,广东,7531772142461193498,找不同系列,2199486898905197,MS4wLjABAAAAd7VcX10aYYPvTUBhIiPAiKZvMt38m0LAlzuwyx1JewQ2F8oFRkjnOi8m2aj90BpL,89662253399,A_chaochaochao,,啊超超超超,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oUBl6YgTAAPiQAv8kXvOREAAyIZkSDi3uwAII.jpeg?from=2064092626,6,34,1753686001753,0,
7531987382666740538,1753677474,河南,7531772142461193498,安徽合肥出人才，一个小杨哥一个小乔[泪奔],66764294266,MS4wLjABAAAAsVQHgUTKjQS9t5OKZIu2GnIfzkd6TfsWdE-DlKjQU08,572290730,,,Grill,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_oIFtwIQQD1offTfmAEf9ABAANFTJAemHgtwsRb.jpeg?from=2064092626,5,41,1753686001782,0,
7532017497525289785,1753684485,湖南,7531772142461193498,,3025458710976142,MS4wLjABAAAAMXY2O8I6XuxxbQkirQ_VkUEEOEDrES_IzCaZtvJt8t5RmPNPLNditPeNY0gP4J7v,3810407393,l0418jzo_o,,临界值.,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_oIAAqjiIEEwz69ePVZiehrDViOkxhAA7BEFeA2.jpeg?from=2064092626,1,19,1753686001806,0,
7531920789994685243,1753661969,江苏,7531772142461193498,旺仔小乔声音怎么越来越夹[疑问],96176593888,MS4wLjABAAAAhv3OaARGS0OuRJ3Uc1abN_U07-VYM5Aw-gVUaXF78YY,631921580,tkyzzxd,,天空雨,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_7e35dd9e6ff94e746dd0c39904300717.jpeg?from=2064092626,6,735,1753686001838,0,
