aweme_id,aweme_type,title,desc,create_time,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,last_modify_ts,aweme_url,cover_url,video_download_url,music_download_url,source_keyword
7069009892819897631,0,有期待终会又相见. #爱情公寓 #爱的回归线,有期待终会又相见. #爱情公寓 #爱的回归线,1645882124,3579616377974027,MS4wLjABAAAACdtHOv8XS_X_PTuqJ3WReO4ka7pBWg7fmzG4wjiIZVkUKFOVtbhizl9GkpdOJ-O1,3543071380,xiaoqiao20050529,"工作联系：wzxq@xingchenzhiqiao.com
🧣：旺仔小乔
🐧粉丝群：1151672840
日常小号：@小乔旺仔 
音乐平台：旺仔小乔
想一起工作的小伙伴来：@星辰之乔（歌手应聘私信） 
粉丝相关联系：@李明🧊 
勿ky 世界和平 谢谢(｡ì _ í｡)",旺仔小乔,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_318e60004ed02c7fdb1b6.jpeg?from=327834062,813102,33964,17961,29346,,1753621322689,https://www.douyin.com/video/7069009892819897631,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/cdf1e6214ec54d8a96fe3cb4b355542f_1645882127~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1754830800&x-signature=UxITXivQRz%2FvILqsm6fGrbHHs%2B0%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202507272101568DC213AF8428FE8E2E0A,https://www.douyin.com/aweme/v1/play/?video_id=v0200fg10000c8d2ln3c77ueg0bko5a0&line=0&file_id=820dedced7e843f98beb62ae17828051&sign=141262f174d24306358ded3347c2a3d2&is_play_url=1&source=PackSourceEnum_AWEME_DETAIL,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7069009913468422919.mp3,
7068641888672288036,0,你一生的了解. #兰亭序,你一生的了解. #兰亭序,1645796442,3579616377974027,MS4wLjABAAAACdtHOv8XS_X_PTuqJ3WReO4ka7pBWg7fmzG4wjiIZVkUKFOVtbhizl9GkpdOJ-O1,3543071380,xiaoqiao20050529,"工作联系：wzxq@xingchenzhiqiao.com
🧣：旺仔小乔
🐧粉丝群：1151672840
日常小号：@小乔旺仔 
音乐平台：旺仔小乔
想一起工作的小伙伴来：@星辰之乔（歌手应聘私信） 
粉丝相关联系：@李明🧊 
勿ky 世界和平 谢谢(｡ì _ í｡)",旺仔小乔,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_318e60004ed02c7fdb1b6.jpeg?from=327834062,677656,42894,14895,26925,,1753621322691,https://www.douyin.com/video/7068641888672288036,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/10bb12ac4fb34fca8770b6651eac56d2_1645796445~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1754830800&x-signature=mSX1swocdFpeuSUk0B5%2FwdvD%2FSw%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202507272101565510F7B5AE845091DE56,https://www.douyin.com/aweme/v1/play/?video_id=v0200fg10000c8cdod3c77u2v2f01ufg&line=0&file_id=5e9dd521b5bb445e96e2cb70967fb528&sign=34d94c6beded0466f784afa821bc4fe7&is_play_url=1&source=PackSourceEnum_AWEME_DETAIL,https://sf5-hl-ali-cdn-tos.douyinstatic.com/obj/ies-music/7068641901318949640.mp3,
7066402639478574367,0,新地球 星星很闪耀. #新地球 #林俊杰,新地球 星星很闪耀. #新地球 #林俊杰,1645275076,3579616377974027,MS4wLjABAAAACdtHOv8XS_X_PTuqJ3WReO4ka7pBWg7fmzG4wjiIZVkUKFOVtbhizl9GkpdOJ-O1,3543071380,xiaoqiao20050529,"工作联系：wzxq@xingchenzhiqiao.com
🧣：旺仔小乔
🐧粉丝群：1151672840
日常小号：@小乔旺仔 
音乐平台：旺仔小乔
想一起工作的小伙伴来：@星辰之乔（歌手应聘私信） 
粉丝相关联系：@李明🧊 
勿ky 世界和平 谢谢(｡ì _ í｡)",旺仔小乔,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_318e60004ed02c7fdb1b6.jpeg?from=327834062,593395,37341,13535,18812,,1753621322716,https://www.douyin.com/video/7066402639478574367,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/3f8b2be5f53a4e2ea6b5a3db8f7bddfb_1645275078~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1754830800&x-signature=lN%2BQymJ8p96waZ7rIQm%2BXapzHDI%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250727210157439A996CAC664F8108E2,https://www.douyin.com/aweme/v1/play/?video_id=v0200fg10000c88effrc77uak08850lg&line=0&file_id=ba71d7e50a1f488ba0571ea7ea9e3615&sign=09e191104e72d64fb838c6bac605fb50&is_play_url=1&source=PackSourceEnum_AWEME_DETAIL,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7066402654167026439.mp3,
7065294939411844359,0,风起东方旗正艳 #一曲踏雪助力冬奥,风起东方旗正艳 #一曲踏雪助力冬奥,1645017170,3579616377974027,MS4wLjABAAAACdtHOv8XS_X_PTuqJ3WReO4ka7pBWg7fmzG4wjiIZVkUKFOVtbhizl9GkpdOJ-O1,3543071380,xiaoqiao20050529,"工作联系：wzxq@xingchenzhiqiao.com
🧣：旺仔小乔
🐧粉丝群：1151672840
日常小号：@小乔旺仔 
音乐平台：旺仔小乔
想一起工作的小伙伴来：@星辰之乔（歌手应聘私信） 
粉丝相关联系：@李明🧊 
勿ky 世界和平 谢谢(｡ì _ í｡)",旺仔小乔,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_318e60004ed02c7fdb1b6.jpeg?from=327834062,808856,56205,15948,23030,,1753621322735,https://www.douyin.com/video/7065294939411844359,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/ad8ea339f00741af9744653eb3c77d7b_1645017171~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1754830800&x-signature=ukiRVgRYZgzSRMVKVJAHzE98dvY%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250727210157F6E8B149C25C8D7F3A42,https://www.douyin.com/aweme/v1/play/?video_id=v0200fg10000c86fghjc77ud46t0c540&line=0&file_id=03d8aa230e5042daa79642df7cf1339c&sign=068fe0af8288635afc2bc848ab8e45db&is_play_url=1&source=PackSourceEnum_AWEME_DETAIL,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7065294958418578212.mp3,
7064549928126729486,0,“ 前方的路不再孤单漫长 ” #你从未离去 #熊出没 #旺仔小乔你从未离去 #你可以永远相信熊出没主题曲,“ 前方的路不再孤单漫长 ” #你从未离去 #熊出没 #旺仔小乔你从未离去 #你可以永远相信熊出没主题曲,1644843708,3579616377974027,MS4wLjABAAAACdtHOv8XS_X_PTuqJ3WReO4ka7pBWg7fmzG4wjiIZVkUKFOVtbhizl9GkpdOJ-O1,3543071380,xiaoqiao20050529,"工作联系：wzxq@xingchenzhiqiao.com
🧣：旺仔小乔
🐧粉丝群：1151672840
日常小号：@小乔旺仔 
音乐平台：旺仔小乔
想一起工作的小伙伴来：@星辰之乔（歌手应聘私信） 
粉丝相关联系：@李明🧊 
勿ky 世界和平 谢谢(｡ì _ í｡)",旺仔小乔,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_318e60004ed02c7fdb1b6.jpeg?from=327834062,619165,34013,15077,16526,,1753621322756,https://www.douyin.com/video/7064549928126729486,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/e8ed2059fe7b405fb0b1e4835f6ad38b_1644843711~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1754830800&x-signature=SR7jbOA4HkHTd4YWzoyNoFVKLGE%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250727210157B98F3A75B46ECB66625F,https://www.douyin.com/aweme/v1/play/?video_id=v0200fg10000c8555djc77ufp3pe26g0&line=0&file_id=d4c6e0e854e84720b93995216d330242&sign=7e71473f3488a104576a35495bf0fbc8&is_play_url=1&source=PackSourceEnum_AWEME_DETAIL,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7064549946045401864.mp3,
7063809603514961166,0,张万森 下雪了.,张万森 下雪了.,1644671340,3579616377974027,MS4wLjABAAAACdtHOv8XS_X_PTuqJ3WReO4ka7pBWg7fmzG4wjiIZVkUKFOVtbhizl9GkpdOJ-O1,3543071380,xiaoqiao20050529,"工作联系：wzxq@xingchenzhiqiao.com
🧣：旺仔小乔
🐧粉丝群：1151672840
日常小号：@小乔旺仔 
音乐平台：旺仔小乔
想一起工作的小伙伴来：@星辰之乔（歌手应聘私信） 
粉丝相关联系：@李明🧊 
勿ky 世界和平 谢谢(｡ì _ í｡)",旺仔小乔,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_318e60004ed02c7fdb1b6.jpeg?from=327834062,1693505,82470,34521,36162,,1753621322774,https://www.douyin.com/video/7063809603514961166,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/cf05ab13bc45409da64702ff3dc9e7c9_1644671342~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1754830800&x-signature=tLSPo%2B6uNrhy2PI8P3XfjmssmVg%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202507272101586911203044AB7169633F,https://www.douyin.com/aweme/v1/play/?video_id=v0200fg10000c83r2pjc77u2f1j3b6n0&line=0&file_id=e8b9fa9ed6a94be09340ec3a48e51601&sign=067959ed92fa4e04367cfb0687af4f58&is_play_url=1&source=PackSourceEnum_AWEME_DETAIL,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7063809630175660807.mp3,
7061952214536850725,0,“ 在我的梦里 你从未离去 ” #你从未离去 #熊出没,“ 在我的梦里 你从未离去 ” #你从未离去 #熊出没,1644238882,3579616377974027,MS4wLjABAAAACdtHOv8XS_X_PTuqJ3WReO4ka7pBWg7fmzG4wjiIZVkUKFOVtbhizl9GkpdOJ-O1,3543071380,xiaoqiao20050529,"工作联系：wzxq@xingchenzhiqiao.com
🧣：旺仔小乔
🐧粉丝群：1151672840
日常小号：@小乔旺仔 
音乐平台：旺仔小乔
想一起工作的小伙伴来：@星辰之乔（歌手应聘私信） 
粉丝相关联系：@李明🧊 
勿ky 世界和平 谢谢(｡ì _ í｡)",旺仔小乔,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_318e60004ed02c7fdb1b6.jpeg?from=327834062,1810071,122904,54047,74973,,1753621322791,https://www.douyin.com/video/7061952214536850725,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/fc43f8a7de2848e9b4396769d5bd8889_1644238883~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1754830800&x-signature=u3Zs4bR5Wqt5GA%2F9oFFKBzPPeWI%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202507272101581B089EADA61BBC81DCEF,https://www.douyin.com/aweme/v1/play/?video_id=v0200fg10000c80hfcrc77u8g45k7tog&line=0&file_id=c0d5d73ac7fa4bb6bfb1260bb0c6c531&sign=d641abd8e1a689bd94b8a6f49f69d59c&is_play_url=1&source=PackSourceEnum_AWEME_DETAIL,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7061952234210151199.mp3,
7061211517835808036,0,后来啊 好多人忘了好多人 好多人也代替了好多人. #音乐人集体为中国健儿加油 #这世界那么多人,后来啊 好多人忘了好多人 好多人也代替了好多人. #音乐人集体为中国健儿加油 #这世界那么多人,1644066424,3579616377974027,MS4wLjABAAAACdtHOv8XS_X_PTuqJ3WReO4ka7pBWg7fmzG4wjiIZVkUKFOVtbhizl9GkpdOJ-O1,3543071380,xiaoqiao20050529,"工作联系：wzxq@xingchenzhiqiao.com
🧣：旺仔小乔
🐧粉丝群：1151672840
日常小号：@小乔旺仔 
音乐平台：旺仔小乔
想一起工作的小伙伴来：@星辰之乔（歌手应聘私信） 
粉丝相关联系：@李明🧊 
勿ky 世界和平 谢谢(｡ì _ í｡)",旺仔小乔,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_318e60004ed02c7fdb1b6.jpeg?from=327834062,886040,31252,15473,17230,,1753621322808,https://www.douyin.com/video/7061211517835808036,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/b1dec853dcb849c48fd32d5d66138862_1644066428~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1754830800&x-signature=%2FAMQ%2Bv%2FBdVJbYei2KES%2Bq0eQCtU%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250727210159B68E818047E24B8663A1,https://www.douyin.com/aweme/v1/play/?video_id=v0200fg10000c7v7b5bc77u8sudhci80&line=0&file_id=14d9fb080d944af8921bbbbcb0ef31cd&sign=b229e9bb1206125281dff0e10379e758&is_play_url=1&source=PackSourceEnum_AWEME_DETAIL,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7061211531903191839.mp3,
7060847131099204877,0,这个新年快乐多少发的晚了点 #新年快乐,这个新年快乐多少发的晚了点 #新年快乐,1643981585,3579616377974027,MS4wLjABAAAACdtHOv8XS_X_PTuqJ3WReO4ka7pBWg7fmzG4wjiIZVkUKFOVtbhizl9GkpdOJ-O1,3543071380,xiaoqiao20050529,"工作联系：wzxq@xingchenzhiqiao.com
🧣：旺仔小乔
🐧粉丝群：1151672840
日常小号：@小乔旺仔 
音乐平台：旺仔小乔
想一起工作的小伙伴来：@星辰之乔（歌手应聘私信） 
粉丝相关联系：@李明🧊 
勿ky 世界和平 谢谢(｡ì _ í｡)",旺仔小乔,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_318e60004ed02c7fdb1b6.jpeg?from=327834062,515512,21879,8381,8930,,1753621322826,https://www.douyin.com/video/7060847131099204877,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/882b2bd230f8474fac009271e18b7dd3_1643981587~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1754830800&x-signature=aOIFr4VT8WWbVCCgMf6bzElT4fc%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202507272101599953FF44B76D0F6943F7,https://www.douyin.com/aweme/v1/play/?video_id=v0200fg10000c7uikvbc77u4b7b4ad80&line=0&file_id=861d6bcb32a94928a1fd2725055b90b4&sign=8707424d0030652cd79377eb8494a87a&is_play_url=1&source=PackSourceEnum_AWEME_DETAIL,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7060847156084607758.mp3,
7058243627834674462,0,还要我等多久. #薛之谦新歌男二号,还要我等多久. #薛之谦新歌男二号,1643375410,3579616377974027,MS4wLjABAAAACdtHOv8XS_X_PTuqJ3WReO4ka7pBWg7fmzG4wjiIZVkUKFOVtbhizl9GkpdOJ-O1,3543071380,xiaoqiao20050529,"工作联系：wzxq@xingchenzhiqiao.com
🧣：旺仔小乔
🐧粉丝群：1151672840
日常小号：@小乔旺仔 
音乐平台：旺仔小乔
想一起工作的小伙伴来：@星辰之乔（歌手应聘私信） 
粉丝相关联系：@李明🧊 
勿ky 世界和平 谢谢(｡ì _ í｡)",旺仔小乔,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_318e60004ed02c7fdb1b6.jpeg?from=327834062,425053,10285,10152,7954,,1753621322844,https://www.douyin.com/video/7058243627834674462,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/a5fadd93003c416eb04405d3e7ad19a0_1643375414~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1754830800&x-signature=6Hf%2Fd5i4B0BAtj28DF%2BNFjh0Wgg%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202507272101596900C40DD681928737F3,https://www.douyin.com/aweme/v1/play/?video_id=v0200fg10000c7pulrjc77udr85q5h90&line=0&file_id=0716c3286bd84b32900350d0e3c80dd2&sign=ea49c76d67fff03e64e898a8c94227a8&is_play_url=1&source=PackSourceEnum_AWEME_DETAIL,https://sf5-hl-cdn-tos.douyinstatic.com/obj/ies-music/7058243646664690469.mp3,
